Time_s,Voltage_V,Current_A,Power_W,DTB_Temp_C,TC0_Temp_C,TC1_Temp_C
13.971,3.131,3.298,10.327,30.10,2294.46,22.97
21.714,3.168,3.298,10.448,30.05,2294.46,22.97
29.606,3.202,3.298,10.561,30.00,2294.46,22.98
36.574,3.227,3.298,10.644,29.95,2294.45,22.98
43.531,3.250,3.298,10.720,29.95,2294.46,22.96
50.521,3.273,3.298,10.795,29.95,2294.46,22.95
57.473,3.291,3.298,10.856,29.95,2294.46,22.97
64.360,3.310,3.298,10.916,29.95,2294.46,22.97
71.317,3.326,3.298,10.969,29.95,2294.45,22.96
78.276,3.342,3.298,11.022,30.00,2294.45,23.00
85.229,3.358,3.298,11.074,29.95,2294.45,22.98
92.224,3.371,3.298,11.120,29.95,2294.46,23.00
99.120,3.385,3.298,11.165,29.95,2294.45,22.97
106.086,3.397,3.298,11.203,29.95,2294.46,22.98
113.072,3.410,3.298,11.248,29.95,2294.45,22.95
119.981,3.422,3.298,11.286,29.95,2294.46,22.96
126.995,3.433,3.298,11.324,29.95,2294.45,22.95
133.890,3.442,3.298,11.354,29.95,2294.45,22.96
140.880,3.454,3.298,11.392,29.95,2294.47,22.99
147.856,3.463,3.298,11.422,29.95,2294.45,23.00
154.769,3.472,3.298,11.452,29.95,2294.45,23.01
161.707,3.481,3.298,11.482,29.90,2294.46,22.97
168.647,3.490,3.298,11.512,29.85,2294.46,22.97
175.622,3.500,3.298,11.543,29.90,2294.46,22.98
182.559,3.509,3.298,11.573,29.95,2294.47,22.98
189.538,3.516,3.298,11.595,30.00,2294.44,22.94
196.478,3.525,3.298,11.626,30.00,2294.47,22.95
203.419,3.532,3.298,11.648,30.00,2294.46,22.96
210.349,3.539,3.298,11.671,30.05,2294.47,22.96
217.322,3.545,3.298,11.693,30.05,2294.45,22.95
224.266,3.552,3.298,11.716,30.05,2294.46,22.97
231.231,3.559,3.296,11.731,30.10,2294.46,22.95
238.177,3.566,3.298,11.761,30.10,2294.46,22.94
245.173,3.573,3.298,11.784,30.10,2294.44,22.95
252.099,3.580,3.298,11.807,30.10,2294.46,22.97
259.021,3.584,3.298,11.822,30.10,2294.46,22.96
265.973,3.591,3.298,11.844,30.10,2294.46,22.96
272.963,3.596,3.298,11.860,30.05,2294.46,22.95
279.880,3.603,3.298,11.882,30.05,2294.46,22.98
286.871,3.607,3.298,11.897,30.00,2294.45,22.96
293.796,3.612,3.298,11.912,29.95,2294.46,22.95
300.744,3.616,3.298,11.928,29.95,2294.45,22.95
307.684,3.619,3.298,11.935,29.95,2294.47,22.96
314.673,3.621,3.298,11.943,29.95,2294.45,22.95
321.593,3.626,3.298,11.958,29.95,2294.47,22.96
328.589,3.628,3.298,11.965,29.95,2294.48,22.97
335.483,3.628,3.298,11.965,29.95,2294.46,22.96
342.462,3.630,3.298,11.973,29.95,2294.46,22.97
349.387,3.632,3.298,11.980,29.95,2294.46,22.93
356.355,3.632,3.298,11.980,29.95,2294.47,22.94
363.302,3.635,3.298,11.988,29.95,2294.47,22.97
371.238,3.637,3.298,11.995,29.95,2294.46,22.96
378.245,3.637,3.298,11.995,29.95,2294.44,22.98
385.205,3.639,3.298,12.003,30.00,2294.46,23.00
392.151,3.639,3.298,12.003,30.00,2294.46,22.97
399.109,3.642,3.298,12.011,29.95,2294.46,22.97
406.062,3.644,3.298,12.018,29.95,2294.45,22.97
412.973,3.644,3.298,12.018,29.95,2294.47,22.97
419.943,3.646,3.298,12.026,29.95,2294.46,22.97
426.867,3.646,3.298,12.026,29.95,2294.45,22.99
433.818,3.648,3.298,12.033,29.95,2294.46,22.99
440.786,3.651,3.298,12.041,29.95,2294.46,22.99
447.745,3.651,3.298,12.041,29.95,2294.45,22.98
454.673,3.653,3.298,12.048,29.95,2294.46,22.98
461.627,3.653,3.298,12.048,29.95,2294.45,22.99
468.567,3.655,3.298,12.056,30.00,2294.44,22.98
475.523,3.658,3.298,12.063,29.95,2294.46,22.99
482.485,3.658,3.298,12.063,29.95,2294.43,22.97
489.437,3.660,3.298,12.071,29.95,2294.45,22.99
496.375,3.662,3.298,12.078,29.95,2294.46,22.99
503.399,3.662,3.298,12.078,29.95,2294.45,22.97
510.334,3.664,3.298,12.086,29.95,2294.45,22.98
517.270,3.664,3.298,12.086,29.95,2294.46,22.99
524.234,3.667,3.298,12.094,29.95,2294.45,22.99
531.159,3.669,3.298,12.101,29.95,2294.45,22.98
538.098,3.669,3.298,12.101,29.95,2294.46,22.96
545.045,3.671,3.298,12.109,30.00,2294.44,22.96
551.997,3.671,3.298,12.109,30.00,2294.45,22.99
558.962,3.674,3.298,12.116,30.00,2294.45,22.99
565.908,3.674,3.298,12.116,30.00,2294.45,23.00
572.886,3.676,3.298,12.124,30.05,2294.46,22.98
579.796,3.678,3.298,12.131,30.00,2294.45,22.98
586.762,3.678,3.298,12.131,30.00,2294.46,22.98
593.696,3.680,3.298,12.139,30.00,2294.45,22.95
600.650,3.683,3.298,12.146,30.00,2294.45,22.96
607.601,3.683,3.298,12.146,30.00,2294.45,22.96
614.598,3.685,3.298,12.154,30.00,2294.45,22.95
621.565,3.685,3.298,12.154,30.00,2294.45,22.98
628.505,3.687,3.298,12.162,30.00,2294.45,22.96
635.458,3.687,3.298,12.162,30.00,2294.45,22.99
642.309,3.690,3.298,12.169,30.00,2294.44,23.01
649.364,3.692,3.298,12.177,30.00,2294.45,23.02
656.323,3.692,3.298,12.177,30.00,2294.46,23.00
663.255,3.694,3.298,12.184,30.00,2294.45,22.99
670.188,3.694,3.298,12.184,30.00,2294.45,22.97
677.155,3.696,3.298,12.192,30.00,2294.46,22.97
684.107,3.696,3.298,12.192,30.00,2294.46,22.96
691.076,3.699,3.298,12.199,30.00,2294.45,22.96
698.012,3.701,3.298,12.207,30.00,2294.46,22.95
704.939,3.701,3.298,12.207,30.00,2294.46,22.96
711.932,3.703,3.298,12.214,29.95,2294.46,22.93
718.827,3.703,3.298,12.214,29.95,2294.47,22.94
726.796,3.706,3.298,12.222,29.95,2294.45,22.95
734.751,3.708,3.298,12.229,29.95,2294.45,22.97
741.691,3.708,3.298,12.229,29.95,2294.45,22.97
748.702,3.710,3.298,12.237,29.95,2294.45,22.96
755.651,3.710,3.298,12.237,29.95,2294.45,22.97
762.582,3.712,3.298,12.245,29.95,2294.45,22.96
769.489,3.712,3.298,12.245,29.95,2294.46,22.97
776.439,3.715,3.298,12.252,29.95,2294.44,22.99
783.408,3.715,3.298,12.252,29.95,2294.45,22.99
790.348,3.717,3.298,12.260,29.95,2294.46,23.01
797.341,3.719,3.298,12.267,29.95,2294.45,23.00
804.265,3.719,3.298,12.267,29.95,2294.44,22.98
811.218,3.722,3.298,12.275,29.95,2294.45,22.99
818.170,3.722,3.298,12.275,29.95,2294.45,22.98
825.106,3.724,3.298,12.282,29.95,2294.43,22.98
832.062,3.726,3.298,12.290,29.95,2294.44,22.98
839.017,3.726,3.298,12.290,29.95,2294.44,22.97
845.969,3.729,3.298,12.297,29.95,2294.45,23.00
852.928,3.729,3.298,12.297,29.90,2294.45,23.01
859.884,3.731,3.298,12.305,29.90,2294.43,22.98
866.871,3.733,3.298,12.313,29.95,2294.44,22.98
873.814,3.733,3.298,12.313,29.95,2294.45,22.97
880.741,3.735,3.298,12.320,29.95,2294.44,22.94
887.676,3.735,3.298,12.320,29.95,2294.44,22.95
895.656,3.738,3.298,12.328,30.00,2294.45,22.95
903.565,3.740,3.298,12.335,30.00,2294.45,22.96
910.582,3.740,3.298,12.335,30.00,2294.44,22.95
917.515,3.742,3.298,12.343,30.00,2294.45,22.96
924.434,3.745,3.298,12.350,30.00,2294.45,22.97
932.423,3.745,3.298,12.350,30.00,2294.44,22.97
941.314,3.747,3.298,12.358,30.00,2294.46,22.98
948.302,3.749,3.298,12.365,30.00,2294.44,22.97
955.229,3.749,3.298,12.365,30.00,2294.45,22.97
962.226,3.751,3.298,12.373,30.00,2294.45,22.95
969.126,3.754,3.298,12.380,30.00,2294.45,22.96
976.143,3.754,3.298,12.380,30.00,2294.45,22.96
983.038,3.756,3.298,12.388,30.00,2294.46,22.97
989.998,3.756,3.298,12.388,30.00,2294.45,22.95
996.962,3.758,3.298,12.396,30.00,2294.44,22.95
1003.884,3.761,3.298,12.403,30.00,2294.43,22.95
1010.829,3.761,3.298,12.403,30.00,2294.45,22.93
1017.792,3.763,3.298,12.411,29.95,2294.43,22.95
1024.805,3.763,3.298,12.411,29.95,2294.45,22.97
1031.712,3.765,3.298,12.418,29.95,2294.44,22.98
1038.700,3.767,3.298,12.426,29.95,2294.45,22.97
1045.659,3.767,3.298,12.426,29.95,2294.45,22.96
1052.565,3.770,3.298,12.433,29.95,2294.44,22.97
1060.530,3.770,3.298,12.433,29.95,2294.45,22.96
1068.496,3.772,3.298,12.441,29.95,2294.44,22.97
1075.400,3.772,3.298,12.441,29.95,2294.45,22.96
1083.390,3.774,3.298,12.448,29.95,2294.44,22.97
1090.332,3.774,3.298,12.448,29.95,2294.46,22.97
1097.282,3.777,3.298,12.456,30.00,2294.44,22.97
1104.217,3.777,3.298,12.456,30.00,2294.45,22.98
1111.192,3.779,3.298,12.463,30.00,2294.45,22.98
1118.139,3.779,3.298,12.463,30.10,2294.46,22.97
1126.066,3.781,3.298,12.471,30.05,2294.45,22.96
1133.077,3.781,3.298,12.471,30.05,2294.45,22.95
1140.018,3.783,3.298,12.479,30.05,2294.45,22.94
1146.953,3.783,3.298,12.479,30.00,2294.45,22.94
1153.890,3.786,3.298,12.486,30.00,2294.45,22.94
1160.834,3.786,3.298,12.486,30.00,2294.44,22.94
1167.760,3.788,3.298,12.494,30.00,2294.47,22.95
1174.740,3.788,3.298,12.494,30.00,2294.46,22.95
1181.686,3.790,3.298,12.501,30.00,2294.45,22.97
1188.636,3.790,3.298,12.501,30.00,2294.46,22.94
1195.605,3.790,3.298,12.501,30.00,2294.46,22.95
1202.551,3.793,3.298,12.509,30.00,2294.48,22.94
1209.484,3.793,3.298,12.509,30.00,2294.46,22.94
1216.450,3.795,3.298,12.516,30.00,2294.47,22.95
1223.406,3.795,3.298,12.516,30.00,2294.46,22.96
1230.303,3.795,3.298,12.516,30.00,2294.45,22.95
1237.330,3.797,3.298,12.524,30.00,2294.47,22.95
1244.267,3.797,3.298,12.524,29.95,2294.47,22.95
1251.210,3.799,3.298,12.531,29.95,2294.46,22.95
1258.152,3.799,3.298,12.531,29.95,2294.47,22.94
1265.142,3.799,3.298,12.531,29.95,2294.47,22.95
1272.107,3.802,3.298,12.539,29.95,2294.47,22.96
1279.049,3.802,3.298,12.539,29.95,2294.48,22.97
1285.955,3.804,3.298,12.547,29.95,2294.47,22.98
1293.903,3.804,3.298,12.547,29.90,2294.48,22.97
1302.860,3.806,3.298,12.554,29.90,2294.46,22.97
1309.773,3.806,3.298,12.554,29.90,2294.48,22.98
1316.669,3.806,3.298,12.554,29.90,2294.48,22.99
1324.729,3.809,3.298,12.562,29.85,2294.46,22.98
1331.661,3.809,3.298,12.562,29.85,2294.47,22.98
1338.642,3.811,3.298,12.569,29.85,2294.46,22.97
1345.599,3.811,3.298,12.569,29.90,2294.47,22.97
1352.547,3.811,3.298,12.569,29.90,2294.48,22.98
1359.501,3.813,3.298,12.577,29.90,2294.48,22.99
1366.431,3.813,3.298,12.577,30.00,2294.46,22.98
1374.372,3.815,3.298,12.584,30.00,2294.49,22.95
1381.314,3.815,3.298,12.584,30.00,2294.48,22.96
1388.253,3.815,3.298,12.584,30.10,2294.48,22.97
1395.225,3.818,3.298,12.592,30.10,2294.48,22.98
1402.166,3.818,3.298,12.592,30.15,2294.49,22.99
1409.141,3.818,3.298,12.592,30.15,2294.48,22.97
1416.086,3.820,3.298,12.599,30.15,2294.49,22.95
1423.033,3.820,3.298,12.599,30.20,2294.48,22.95
1430.018,3.822,3.298,12.607,30.20,2294.49,22.96
1436.980,3.822,3.298,12.607,30.20,2294.49,22.95
1443.858,3.825,3.298,12.614,30.15,2294.49,22.95
1450.749,3.825,3.298,12.614,30.15,2294.49,22.95
1457.787,3.825,3.298,12.614,30.10,2294.50,22.99
1464.760,3.827,3.298,12.622,30.10,2294.49,22.96
1471.683,3.827,3.298,12.622,30.10,2294.49,22.95
1478.693,3.829,3.298,12.630,30.10,2294.49,22.95
1485.637,3.829,3.298,12.630,30.05,2294.49,22.95
1492.579,3.829,3.298,12.630,30.05,2294.50,22.95
1499.537,3.832,3.298,12.637,30.05,2294.50,22.97
1506.426,3.832,3.298,12.637,30.05,2294.50,22.97
1513.407,3.834,3.298,12.645,30.00,2294.50,22.97
1520.360,3.834,3.298,12.645,30.00,2294.51,22.96
1527.337,3.834,3.298,12.645,30.00,2294.50,22.97
1534.277,3.836,3.298,12.652,30.00,2294.52,22.98
1541.226,3.836,3.298,12.652,30.00,2294.51,22.96
1548.204,3.838,3.298,12.660,30.00,2294.50,22.97
1555.129,3.838,3.298,12.660,30.00,2294.52,22.99
1562.046,3.838,3.298,12.660,30.00,2294.51,22.99
1568.983,3.841,3.298,12.667,29.95,2294.52,22.99
1575.980,3.841,3.298,12.667,29.95,2294.51,23.00
1582.924,3.843,3.298,12.675,29.95,2294.52,23.00
1589.872,3.843,3.298,12.675,29.95,2294.52,22.99
1596.819,3.843,3.298,12.675,29.90,2294.52,22.99
1603.827,3.845,3.298,12.682,29.90,2294.53,22.99
1610.766,3.845,3.298,12.682,29.90,2294.52,23.01
1617.682,3.848,3.298,12.690,29.90,2294.52,23.01
1624.584,3.848,3.298,12.690,29.90,2294.51,22.97
1631.619,3.848,3.298,12.690,29.90,2294.52,22.97
1638.575,3.850,3.298,12.698,29.95,2294.51,23.00
1645.516,3.850,3.298,12.698,29.95,2294.53,23.01
1652.479,3.852,3.298,12.705,29.95,2294.51,23.02
1659.423,3.852,3.298,12.705,29.95,2294.52,23.02
1666.408,3.852,3.298,12.705,29.95,2294.51,23.01
1673.371,3.854,3.298,12.713,30.00,2294.50,22.97
1680.232,3.854,3.298,12.713,30.00,2294.51,22.99
1687.169,3.857,3.298,12.720,30.00,2294.51,23.00
1694.172,3.857,3.298,12.720,30.05,2294.53,23.01
1701.125,3.857,3.298,12.720,30.10,2294.52,23.00
1708.120,3.859,3.298,12.728,30.10,2294.52,23.01
1715.063,3.859,3.298,12.728,30.10,2294.51,22.97
1722.014,3.861,3.298,12.735,30.10,2294.51,22.96
1728.990,3.861,3.298,12.735,30.10,2294.53,22.96
1735.892,3.861,3.298,12.735,30.10,2294.52,22.96
1743.846,3.864,3.298,12.743,30.10,2294.52,22.98
1750.737,3.864,3.298,12.743,30.10,2294.52,22.97
1757.739,3.866,3.298,12.750,30.10,2294.52,22.99
1764.755,3.866,3.298,12.750,30.10,2294.51,22.97
1771.658,3.868,3.298,12.758,30.10,2294.51,22.97
1778.612,3.868,3.298,12.758,30.10,2294.51,22.98
1785.547,3.868,3.298,12.758,30.05,2294.50,22.98
1792.492,3.870,3.298,12.765,30.05,2294.51,22.99
1799.488,3.870,3.298,12.765,30.00,2294.53,22.99
1806.422,3.873,3.298,12.773,30.00,2294.52,22.96
1814.359,3.873,3.298,12.773,30.00,2294.51,23.00
1822.266,3.875,3.298,12.781,30.00,2294.53,22.98
1829.208,3.875,3.298,12.781,30.00,2294.52,22.99
1836.245,3.877,3.298,12.788,30.00,2294.51,23.00
1843.184,3.877,3.298,12.788,29.95,2294.51,22.99
1850.165,3.877,3.298,12.788,29.95,2294.51,22.96
1857.050,3.880,3.298,12.796,29.95,2294.52,22.97
1864.047,3.880,3.298,12.796,29.95,2294.52,22.98
1871.013,3.882,3.298,12.803,29.95,2294.51,22.99
1877.937,3.882,3.298,12.803,29.90,2294.50,23.00
1884.810,3.882,3.298,12.803,29.90,2294.51,23.01
1891.813,3.884,3.298,12.811,29.95,2294.52,23.04
1898.793,3.884,3.298,12.811,29.95,2294.49,23.06
1905.720,3.886,3.298,12.818,29.95,2294.52,23.03
1912.697,3.886,3.298,12.818,29.95,2294.53,23.03
1919.654,3.886,3.298,12.818,30.00,2294.50,23.03
1926.593,3.889,3.298,12.826,30.00,2294.52,23.00
1933.545,3.889,3.298,12.826,30.00,2294.50,23.00
1940.507,3.891,3.298,12.833,30.05,2294.51,23.00
1947.359,3.891,3.298,12.833,30.05,2294.51,23.01
1954.431,3.891,3.298,12.833,30.05,2294.50,23.01
1961.411,3.893,3.298,12.841,30.05,2294.51,22.99
1968.283,3.893,3.298,12.841,30.05,2294.50,23.01
1975.242,3.896,3.298,12.848,30.05,2294.50,22.99
1982.204,3.896,3.298,12.848,30.05,2294.52,22.97
1989.144,3.896,3.298,12.848,30.05,2294.50,22.97
1996.110,3.898,3.298,12.856,30.05,2294.51,22.96
2003.013,3.898,3.298,12.856,30.05,2294.52,23.00
2009.901,3.900,3.298,12.864,30.05,2294.50,22.99
2016.956,3.900,3.298,12.864,30.00,2294.50,22.99
2023.925,3.902,3.298,12.871,30.00,2294.52,22.99
2030.894,3.902,3.298,12.871,30.00,2294.50,22.99
2037.831,3.902,3.298,12.871,29.95,2294.51,23.00
2044.780,3.905,3.298,12.879,29.95,2294.50,22.99
2051.711,3.905,3.298,12.879,29.95,2294.51,23.01
2058.700,3.907,3.298,12.886,29.95,2294.49,23.00
2065.579,3.907,3.298,12.886,29.95,2294.49,23.01
2072.565,3.907,3.298,12.886,29.95,2294.49,23.01
2079.554,3.909,3.298,12.894,29.95,2294.50,23.00
2086.466,3.909,3.298,12.894,29.95,2294.49,23.00
2093.431,3.912,3.298,12.901,29.90,2294.50,22.98
2100.423,3.912,3.298,12.901,29.90,2294.49,22.96
2107.365,3.912,3.298,12.901,29.95,2294.48,22.97
2114.280,3.914,3.298,12.909,30.00,2294.48,22.96
2121.229,3.914,3.298,12.909,30.05,2294.48,22.96
2128.200,3.916,3.298,12.916,30.05,2294.49,22.97
2135.133,3.916,3.298,12.916,30.05,2294.48,22.97
2142.095,3.916,3.298,12.916,30.05,2294.49,22.96
2149.093,3.918,3.298,12.924,30.05,2294.49,22.93
2156.030,3.918,3.298,12.924,30.05,2294.48,22.93
2162.973,3.921,3.298,12.932,30.05,2294.47,22.90
2169.922,3.921,3.298,12.932,30.05,2294.47,22.91
2176.900,3.921,3.298,12.932,30.15,2294.47,22.91
2183.783,3.923,3.298,12.939,30.20,2294.47,22.92
2190.781,3.923,3.298,12.939,30.25,2294.47,22.92
2197.723,3.925,3.298,12.947,30.25,2294.47,22.92
2204.651,3.925,3.298,12.947,30.30,2294.46,22.91
2211.665,3.925,3.298,12.947,30.30,2294.46,22.91
2218.578,3.928,3.298,12.954,30.35,2294.46,22.95
2226.510,3.928,3.298,12.954,30.35,2294.45,22.94
2233.518,3.930,3.298,12.962,30.35,2294.46,22.91
2240.423,3.930,3.298,12.962,30.35,2294.46,22.92
2247.325,3.932,3.298,12.969,30.35,2294.44,22.94
2254.227,3.932,3.298,12.969,30.35,2294.45,22.92
2261.271,3.935,3.298,12.977,30.35,2294.44,22.94
2268.237,3.935,3.298,12.977,30.35,2294.44,22.94
2275.220,3.935,3.298,12.977,30.35,2294.44,22.94
2282.160,3.937,3.298,12.984,30.30,2294.43,22.94
2289.105,3.937,3.298,12.984,30.25,2294.44,22.95
2296.060,3.939,3.298,12.992,30.20,2294.43,22.94
2303.035,3.939,3.298,12.992,30.15,2294.43,22.93
2309.910,3.941,3.298,12.999,30.15,2294.42,22.94
2316.916,3.941,3.298,12.999,30.15,2294.41,22.95
2323.842,3.944,3.298,13.007,30.15,2294.40,22.94
2330.808,3.944,3.298,13.007,30.10,2294.43,22.96
2337.759,3.946,3.298,13.015,30.10,2294.40,22.96
2344.707,3.946,3.298,13.015,30.00,2294.39,22.96
2351.718,3.946,3.298,13.015,30.00,2294.39,22.93
2358.616,3.948,3.298,13.022,30.00,2294.39,22.97
2365.572,3.948,3.298,13.022,30.00,2294.39,22.98
2372.529,3.951,3.298,13.030,30.10,2294.38,22.95
2379.458,3.951,3.298,13.030,30.10,2294.37,22.93
2386.416,3.953,3.298,13.037,30.10,2294.38,22.95
2393.413,3.953,3.298,13.037,30.15,2294.37,22.96
2400.365,3.955,3.298,13.045,30.15,2294.35,22.96
2407.303,3.955,3.298,13.045,30.15,2294.34,22.98
2414.250,3.957,3.298,13.052,30.15,2294.35,22.97
2421.191,3.957,3.298,13.052,30.15,2294.34,22.97
2428.066,3.960,3.298,13.060,30.15,2294.35,22.98
2435.135,3.960,3.298,13.060,30.15,2294.33,23.01
2442.063,3.962,3.298,13.067,30.05,2294.31,23.02
2448.988,3.962,3.298,13.067,30.05,2294.32,23.02
2455.950,3.964,3.298,13.075,30.00,2294.32,23.02
2462.939,3.964,3.298,13.075,30.00,2294.31,23.02
2469.896,3.967,3.298,13.083,29.95,2294.31,23.02
2476.844,3.967,3.298,13.083,29.95,2294.28,23.00
2483.717,3.969,3.298,13.090,29.95,2294.29,22.99
2490.638,3.969,3.298,13.090,29.95,2294.28,23.00
2497.655,3.971,3.298,13.098,29.95,2294.26,23.01
2504.643,3.971,3.298,13.098,29.95,2294.26,23.00
2511.610,3.973,3.298,13.105,29.90,2294.26,23.03
2518.545,3.973,3.298,13.105,29.90,2294.24,23.03
2525.490,3.976,3.298,13.113,29.90,2294.24,23.03
2532.442,3.978,3.298,13.120,29.95,2294.24,23.03
2539.377,3.978,3.298,13.120,30.00,2294.23,23.01
2546.293,3.980,3.298,13.128,30.00,2294.21,23.00
2553.266,3.980,3.298,13.128,30.05,2294.22,23.00
2560.258,3.983,3.298,13.135,30.05,2294.18,23.00
2567.192,3.983,3.298,13.135,30.10,2294.20,23.00
2574.150,3.985,3.298,13.143,30.10,2294.18,23.03
2581.081,3.985,3.298,13.143,30.10,2294.16,23.02
2588.027,3.987,3.298,13.150,30.10,2294.16,23.01
2594.989,3.989,3.298,13.158,30.10,2294.16,23.04
2601.955,3.989,3.298,13.158,30.10,2294.15,23.00
2608.907,3.992,3.298,13.166,30.10,2294.15,23.01
2615.893,3.992,3.298,13.166,30.10,2294.14,23.02
2622.805,3.994,3.298,13.173,30.00,2294.13,23.02
2629.743,3.994,3.298,13.173,30.00,2294.12,23.02
2636.733,3.996,3.298,13.181,29.95,2294.11,23.03
2643.679,3.999,3.298,13.188,29.95,2294.10,23.02
2650.616,3.999,3.298,13.188,29.95,2294.10,23.02
2657.601,4.001,3.298,13.196,29.90,2294.07,23.03
2664.445,4.001,3.298,13.196,29.90,2294.08,23.01
2671.505,4.003,3.298,13.203,29.95,2294.06,22.99
2678.464,4.005,3.298,13.211,29.95,2294.05,22.98
2685.383,4.005,3.298,13.211,29.95,2294.04,22.98
2692.376,4.008,3.298,13.218,30.00,2294.04,22.99
2699.279,4.008,3.298,13.218,30.00,2294.02,23.01
2706.236,4.010,3.298,13.226,30.00,2294.01,23.01
2713.171,4.012,3.298,13.233,30.00,2294.00,23.00
2720.142,4.012,3.298,13.233,30.00,2293.97,23.01
2727.056,4.015,3.298,13.241,30.05,2293.98,23.00
2734.097,4.015,3.298,13.241,30.05,2293.98,23.01
2740.988,4.017,3.298,13.249,30.05,2293.96,23.00
2747.977,4.019,3.298,13.256,30.05,2293.95,23.01
2754.923,4.019,3.298,13.256,30.05,2293.95,23.02
2761.860,4.021,3.298,13.264,30.05,2293.93,23.03
2768.807,4.021,3.298,13.264,30.05,2293.94,23.01
2776.767,4.024,3.298,13.271,30.05,2293.93,22.99
2783.768,4.026,3.298,13.279,30.05,2293.92,22.96
2790.594,4.026,3.298,13.279,30.05,2293.90,22.96
2798.585,4.028,3.298,13.286,30.00,2293.89,22.97
2805.585,4.031,3.298,13.294,30.00,2293.89,22.97
2812.503,4.031,3.298,13.294,29.95,2293.86,22.96
2819.460,4.033,3.298,13.301,29.95,2293.85,22.95
2826.434,4.035,3.298,13.309,29.95,2293.84,22.98
2833.363,4.035,3.298,13.309,29.95,2293.84,22.96
2840.308,4.038,3.298,13.317,29.95,2293.83,22.94
2847.275,4.040,3.298,13.324,30.00,2293.83,22.92
2854.203,4.040,3.298,13.324,30.00,2293.81,22.95
2861.110,4.042,3.298,13.332,30.05,2293.81,22.95
2868.107,4.042,3.298,13.332,30.05,2293.78,22.97
2875.105,4.044,3.298,13.339,30.00,2293.80,22.98
2882.012,4.047,3.298,13.347,30.00,2293.77,23.01
2889.026,4.047,3.298,13.347,29.85,2293.76,23.01
2895.961,4.049,3.298,13.354,29.80,2293.74,23.00
2902.889,4.049,3.298,13.354,29.80,2293.74,22.99
2909.884,4.051,3.298,13.362,29.85,2293.74,22.96
2916.720,4.054,3.298,13.369,29.95,2293.71,22.98
2923.743,4.054,3.298,13.369,29.95,2293.71,22.97
2930.741,4.056,3.298,13.377,29.95,2293.69,22.97
2937.652,4.056,3.298,13.377,30.00,2293.69,22.92
2944.630,4.058,3.298,13.384,30.05,2293.68,22.94
2951.580,4.060,3.298,13.392,30.05,2293.66,22.94
2958.534,4.060,3.298,13.392,30.10,2293.65,22.92
2965.527,4.063,3.298,13.400,30.10,2293.65,22.92
2972.417,4.063,3.298,13.400,30.15,2293.63,22.92
2979.372,4.065,3.298,13.407,30.15,2293.64,22.93
2986.331,4.065,3.298,13.407,30.15,2293.63,22.90
